time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.720040,2.9547475668091,-0.990184597449,-1.1616069503,1.91632549708,0.642354454193,1.00935935728,-0.481286471649,100.0,0.081300981665,-1.00130595815,1.19267006122,1.93971870406,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
0.730020,2.9551310620056,-0.989801102252,-1.16237394069,1.91555850668,0.643121444586,1.00935935728,-0.480902976453,100.0,0.0824514672546,-1.00207294854,1.19190307083,1.93895171367,-0.670733098737,1.03160207867,0.502762202655,94.8553085327
0.740193,2.9555145572021,-0.990184597449,-1.16237394069,1.91670899227,0.643504939783,1.00935935728,-0.48013598606,100.0,0.0816844768616,-1.00207294854,1.19228656602,1.93933520887,-0.67150008913,1.03160207867,0.500844726672,94.8553085327
0.750207,2.9555145572021,-0.989801102252,-1.16275743589,1.91594200188,0.64273794939,1.00974285247,-0.480519481256,100.0,0.081300981665,-1.00130595815,1.19228656602,1.93895171367,-0.671116593933,1.03121858348,0.502762202655,94.8553085327
0.760223,2.9547475668091,-0.989801102252,-1.1616069503,1.91632549708,0.643504939783,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00168945334,1.19267006122,1.93971870406,-0.671116593933,1.03160207867,0.501995212262,94.8553085327
0.770053,2.9551310620056,-0.990568092645,-1.1616069503,1.91594200188,0.644271930176,1.01050984286,-0.480519481256,100.0,0.0816844768616,-1.00245644374,1.19305355641,1.93933520887,-0.670733098737,1.03160207867,0.501228221869,94.8553085327
0.780201,2.9547475668091,-0.990184597449,-1.1619904455,1.91555850668,0.643504939783,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00245644374,1.19228656602,1.93933520887,-0.670733098737,1.03160207867,0.501611717065,94.8553085327
0.790228,2.9547475668091,-0.991335083038,-1.1616069503,1.91670899227,0.644271930176,1.00935935728,-0.480902976453,100.0,0.081300981665,-1.00207294854,1.19190307083,1.93895171367,-0.669966108344,1.03160207867,0.501995212262,94.8553085327
0.800232,2.9555145572021,-0.989801102252,-1.1616069503,1.91709248747,0.643121444586,1.00935935728,-0.480519481256,100.0,0.081300981665,-1.00207294854,1.19190307083,1.93971870406,-0.67034960354,1.03121858348,0.501611717065,94.8553085327
0.810207,2.9547475668091,-0.990951587842,-1.1619904455,1.91632549708,0.643121444586,1.01050984286,-0.481669966846,100.0,0.0816844768616,-1.00130595815,1.19190307083,1.93971870406,-0.671116593933,1.03160207867,0.501611717065,94.8553085327
0.820192,2.9547475668091,-0.989801102252,-1.16314093109,1.91594200188,0.643888434979,1.00974285247,-0.480519481256,100.0,0.081300981665,-1.00168945334,1.19151957563,1.93971870406,-0.67034960354,1.03160207867,0.501995212262,94.8553085327
0.830081,2.9543640716125,-0.990184597449,-1.16275743589,1.91594200188,0.643504939783,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00130595815,1.19190307083,1.93971870406,-0.67034960354,1.03121858348,0.501611717065,94.8553085327
0.840005,2.9543640716125,-0.989801102252,-1.16237394069,1.91632549708,0.643888434979,1.01050984286,-0.481669966846,100.0,0.081300981665,-1.00168945334,1.19228656602,1.93895171367,-0.669966108344,1.03121858348,0.501995212262,94.8553085327
0.850112,2.9543640716125,-0.989801102252,-1.16275743589,1.91670899227,0.643121444586,1.00974285247,-0.480519481256,100.0,0.0820679720581,-1.00207294854,1.19113608043,1.93895171367,-0.67034960354,1.03160207867,0.501228221869,94.8553085327
0.860253,2.9547475668091,-0.990184597449,-1.16237394069,1.91632549708,0.644271930176,1.00974285247,-0.479752490863,100.0,0.0820679720581,-1.00092246295,1.19151957563,1.93933520887,-0.670733098737,1.03160207867,0.501611717065,94.8553085327
0.870156,2.9551310620056,-0.990184597449,-1.1616069503,1.91632549708,0.643504939783,1.00935935728,-0.480902976453,100.0,0.081300981665,-1.00130595815,1.19190307083,1.94010219926,-0.67034960354,1.03198557387,0.501611717065,94.8553085327
0.880090,2.9547475668091,-0.991335083038,-1.16237394069,1.91709248747,0.643504939783,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00283993893,1.19228656602,1.93933520887,-0.670733098737,1.03236906907,0.501995212262,94.8553085327
0.890228,2.9551310620056,-0.990951587842,-1.16237394069,1.91670899227,0.643504939783,1.01012634767,-0.479752490863,100.0,0.0820679720581,-1.00207294854,1.19113608043,1.93895171367,-0.670733098737,1.03160207867,0.501995212262,94.8553085327
0.900121,2.9555145572021,-0.990184597449,-1.16237394069,1.91555850668,0.643121444586,1.01012634767,-0.481286471649,100.0,0.0816844768616,-1.00168945334,1.19228656602,1.93933520887,-0.67034960354,1.03160207867,0.501228221869,94.8553085327
0.910218,2.9551310620056,-0.990184597449,-1.16237394069,1.91632549708,0.643504939783,1.00974285247,-0.481669966846,100.0,0.081300981665,-1.00168945334,1.19151957563,1.93933520887,-0.67034960354,1.03160207867,0.501611717065,94.8553085327
0.920133,2.9558980523987,-0.989034111859,-1.16237394069,1.91709248747,0.643888434979,1.01012634767,-0.480902976453,100.0,0.081300981665,-1.00168945334,1.19267006122,1.93971870406,-0.671116593933,1.03198557387,0.501995212262,94.8553085327
0.930253,2.9543640716125,-0.989801102252,-1.1619904455,1.91632549708,0.643888434979,1.00974285247,-0.479368995667,100.0,0.081300981665,-1.00245644374,1.19190307083,1.93971870406,-0.67034960354,1.03198557387,0.501611717065,94.8553085327
0.940295,2.9551310620056,-0.990184597449,-1.1616069503,1.91594200188,0.643888434979,1.01012634767,-0.481669966846,100.0,0.0820679720581,-1.00168945334,1.19190307083,1.93971870406,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
0.950050,2.9543640716125,-0.990184597449,-1.1619904455,1.91747598267,0.643121444586,1.01012634767,-0.480902976453,100.0,0.0820679720581,-1.00130595815,1.19228656602,1.93971870406,-0.671116593933,1.03121858348,0.501611717065,94.8553085327
0.960129,2.9558980523987,-0.990184597449,-1.16237394069,1.91479151629,0.643888434979,1.01050984286,-0.482053462042,100.0,0.0816844768616,-1.00360692933,1.19151957563,1.93933520887,-0.67034960354,1.03198557387,0.502762202655,94.8553085327
0.970097,2.9555145572021,-0.989801102252,-1.16237394069,1.91632549708,0.64273794939,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00130595815,1.19190307083,1.94010219926,-0.669966108344,1.03236906907,0.502762202655,94.8553085327
0.980143,2.9555145572021,-0.989034111859,-1.16237394069,1.91670899227,0.643121444586,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00168945334,1.19228656602,1.93971870406,-0.670733098737,1.03198557387,0.502762202655,94.8553085327
0.990065,2.9551310620056,-0.990568092645,-1.1616069503,1.91709248747,0.643504939783,1.00897586208,-0.48013598606,100.0,0.0820679720581,-1.00207294854,1.19190307083,1.93971870406,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.000159,2.9555145572021,-0.990568092645,-1.16237394069,1.91709248747,0.644271930176,1.00935935728,-0.480902976453,100.0,0.081300981665,-1.00130595815,1.19190307083,1.93971870406,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.010046,2.9558980523987,-0.989801102252,-1.1619904455,1.91517501149,0.643121444586,1.00974285247,-0.481286471649,100.0,0.081300981665,-1.00283993893,1.19228656602,1.93933520887,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.020005,2.9547475668091,-0.991718578235,-1.16275743589,1.91517501149,0.644271930176,1.01050984286,-0.481286471649,100.0,0.0816844768616,-1.00168945334,1.19113608043,1.93895171367,-0.67034960354,1.03160207867,0.500461231476,94.8553085327
1.030320,2.953980576416,-0.989801102252,-1.16237394069,1.91632549708,0.643121444586,1.01012634767,-0.480519481256,100.0,0.0816844768616,-1.00130595815,1.19228656602,1.93933520887,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.040116,2.9551310620056,-0.989801102252,-1.1619904455,1.91555850668,0.643121444586,1.00935935728,-0.481669966846,100.0,0.0816844768616,-1.00207294854,1.19190307083,1.93971870406,-0.67034960354,1.03160207867,0.501995212262,94.8553085327
1.050021,2.9547475668091,-0.989801102252,-1.1619904455,1.91517501149,0.644271930176,1.00935935728,-0.480902976453,100.0,0.081300981665,-1.00092246295,1.19190307083,1.93971870406,-0.669966108344,1.03160207867,0.501611717065,94.8553085327
1.060306,2.9547475668091,-0.989801102252,-1.16275743589,1.91709248747,0.64273794939,1.00974285247,-0.480519481256,100.0,0.081300981665,-1.00168945334,1.19151957563,1.93971870406,-0.67034960354,1.03236906907,0.502762202655,94.8553085327
1.070055,2.9547475668091,-0.990184597449,-1.1619904455,1.91709248747,0.643121444586,1.00935935728,-0.480519481256,100.0,0.0809174864685,-1.00207294854,1.19267006122,1.93971870406,-0.671116593933,1.03236906907,0.501995212262,94.8553085327
1.080038,2.9543640716125,-0.989801102252,-1.16275743589,1.91632549708,0.64273794939,1.01012634767,-0.48013598606,100.0,0.081300981665,-1.00130595815,1.19190307083,1.93933520887,-0.670733098737,1.03121858348,0.502762202655,94.8553085327
1.090063,2.9547475668091,-0.989801102252,-1.1619904455,1.91632549708,0.643121444586,1.00974285247,-0.481286471649,100.0,0.0816844768616,-1.00168945334,1.19151957563,1.93933520887,-0.670733098737,1.03121858348,0.502762202655,94.8553085327
1.100289,2.9543640716125,-0.989417607056,-1.1616069503,1.91632549708,0.643121444586,1.01050984286,-0.481286471649,100.0,0.081300981665,-1.00168945334,1.19190307083,1.93971870406,-0.670733098737,1.03236906907,0.501611717065,94.8553085327
1.110262,2.9547475668091,-0.990951587842,-1.1619904455,1.91670899227,0.64273794939,1.00974285247,-0.48013598606,100.0,0.0809174864685,-1.00130595815,1.19190307083,1.93933520887,-0.671116593933,1.03198557387,0.501995212262,94.8553085327
1.120277,2.9551310620056,-0.990184597449,-1.1619904455,1.91632549708,0.643888434979,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00207294854,1.19228656602,1.93933520887,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.130198,2.9551310620056,-0.989801102252,-1.1616069503,1.91632549708,0.644655425372,1.00974285247,-0.480519481256,100.0,0.081300981665,-1.00168945334,1.19190307083,1.93933520887,-0.669582613147,1.03236906907,0.501611717065,94.8553085327
1.140047,2.9547475668091,-0.989801102252,-1.1619904455,1.91632549708,0.643504939783,1.01012634767,-0.481286471649,100.0,0.081300981665,-1.00207294854,1.19228656602,1.93971870406,-0.669966108344,1.03198557387,0.502762202655,94.8553085327
1.150124,2.9547475668091,-0.990184597449,-1.1619904455,1.91632549708,0.64273794939,1.01050984286,-0.481286471649,100.0,0.0820679720581,-1.00168945334,1.19267006122,1.93933520887,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.160066,2.9543640716125,-0.990568092645,-1.1616069503,1.91709248747,0.643504939783,1.00974285247,-0.481286471649,100.0,0.081300981665,-1.00245644374,1.19190307083,1.93933520887,-0.670733098737,1.03121858348,0.501611717065,94.8553085327
1.170193,2.9547475668091,-0.990568092645,-1.1619904455,1.91709248747,0.643504939783,1.01012634767,-0.481286471649,100.0,0.0824514672546,-1.00207294854,1.19151957563,1.93933520887,-0.669582613147,1.03198557387,0.501995212262,94.8553085327
1.180157,2.9543640716125,-0.990184597449,-1.1619904455,1.91670899227,0.643888434979,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00168945334,1.19228656602,1.93933520887,-0.67034960354,1.03198557387,0.501228221869,94.8553085327
1.190183,2.9551310620056,-0.989417607056,-1.1619904455,1.91632549708,0.64273794939,1.01012634767,-0.480519481256,100.0,0.0809174864685,-1.00207294854,1.19267006122,1.93933520887,-0.671116593933,1.03160207867,0.501611717065,94.8553085327
1.200218,2.9555145572021,-0.990184597449,-1.1612234551,1.91670899227,0.643888434979,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00207294854,1.19190307083,1.93895171367,-0.671116593933,1.03160207867,0.502762202655,94.8553085327
1.210075,2.9551310620056,-0.988650616663,-1.1616069503,1.91670899227,0.643504939783,1.01012634767,-0.480902976453,100.0,0.0820679720581,-1.00168945334,1.19190307083,1.93933520887,-0.671116593933,1.03160207867,0.501228221869,94.8553085327
1.220124,2.9547475668091,-0.990184597449,-1.1619904455,1.91709248747,0.643888434979,1.00974285247,-0.480902976453,100.0,0.081300981665,-1.00053896776,1.19151957563,1.93933520887,-0.669966108344,1.03160207867,0.501995212262,94.8553085327
1.230044,2.953980576416,-0.989801102252,-1.1619904455,1.91670899227,0.643121444586,1.00935935728,-0.480519481256,100.0,0.0816844768616,-1.00207294854,1.19228656602,1.93933520887,-0.67034960354,1.03160207867,0.501995212262,94.8553085327
1.240094,2.9551310620056,-0.989801102252,-1.16237394069,1.91555850668,0.644271930176,1.00974285247,-0.480519481256,100.0,0.0820679720581,-1.00207294854,1.19151957563,1.93971870406,-0.67034960354,1.03121858348,0.501228221869,94.8553085327
1.250103,2.9543640716125,-0.990951587842,-1.1619904455,1.91670899227,0.643121444586,1.01012634767,-0.48013598606,100.0,0.0824514672546,-1.00207294854,1.19190307083,1.93933520887,-0.67034960354,1.03198557387,0.502762202655,94.8553085327
1.260055,2.9547475668091,-0.990568092645,-1.1619904455,1.91709248747,0.643888434979,1.01012634767,-0.481286471649,100.0,0.0820679720581,-1.00283993893,1.19190307083,1.93933520887,-0.670733098737,1.03160207867,0.502762202655,94.8553085327
1.270027,2.9555145572021,-0.990184597449,-1.16237394069,1.91670899227,0.643121444586,1.01012634767,-0.480902976453,100.0,0.081300981665,-1.00245644374,1.19113608043,1.93933520887,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.280360,2.9551310620056,-0.990568092645,-1.1619904455,1.91670899227,0.643504939783,1.00974285247,-0.480902976453,100.0,0.081300981665,-1.00168945334,1.19113608043,1.93933520887,-0.67034960354,1.03160207867,0.501611717065,94.8553085327
1.290089,2.9543640716125,-0.989417607056,-1.1619904455,1.91670899227,0.643888434979,1.01050984286,-0.480519481256,100.0,0.0816844768616,-1.00207294854,1.19151957563,1.93933520887,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.300153,2.9547475668091,-0.990951587842,-1.1616069503,1.91632549708,0.643121444586,1.01012634767,-0.48013598606,100.0,0.0820679720581,-1.00283993893,1.19228656602,1.93933520887,-0.67034960354,1.03236906907,0.501611717065,94.8553085327
1.310174,2.9543640716125,-0.989417607056,-1.1616069503,1.91632549708,0.64273794939,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00207294854,1.19190307083,1.93856821848,-0.670733098737,1.03160207867,0.501611717065,94.8553085327
1.320107,2.9551310620056,-0.991335083038,-1.1616069503,1.91594200188,0.643888434979,1.00974285247,-0.480519481256,100.0,0.0820679720581,-1.00168945334,1.19151957563,1.93933520887,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.330254,2.9551310620056,-0.990184597449,-1.1619904455,1.91709248747,0.643504939783,1.00897586208,-0.480519481256,100.0,0.0816844768616,-1.00168945334,1.19190307083,1.93933520887,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.340268,2.953980576416,-0.989034111859,-1.1616069503,1.91632549708,0.64273794939,1.00974285247,-0.480519481256,100.0,0.0816844768616,-1.00168945334,1.19113608043,1.93895171367,-0.67034960354,1.03121858348,0.501995212262,94.8553085327
1.350104,2.9547475668091,-0.990568092645,-1.16237394069,1.91670899227,0.643888434979,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00168945334,1.19113608043,1.93933520887,-0.671116593933,1.03160207867,0.501611717065,94.8553085327
1.360066,2.9551310620056,-0.990184597449,-1.16237394069,1.91670899227,0.643121444586,1.00935935728,-0.48013598606,100.0,0.081300981665,-1.00130595815,1.19190307083,1.93895171367,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.370188,2.9543640716125,-0.990184597449,-1.1619904455,1.91785947786,0.643888434979,1.01012634767,-0.48013598606,100.0,0.0828349624512,-1.00322343413,1.19228656602,1.93933520887,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.380106,2.9551310620056,-0.990184597449,-1.16237394069,1.91670899227,0.643504939783,1.00974285247,-0.480902976453,100.0,0.081300981665,-1.00168945334,1.19228656602,1.93895171367,-0.67034960354,1.03160207867,0.501228221869,94.8553085327
1.390201,2.9551310620056,-0.990568092645,-1.1619904455,1.91632549708,0.643888434979,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00207294854,1.19113608043,1.93895171367,-0.670733098737,1.03236906907,0.501995212262,94.8553085327
1.400050,2.9547475668091,-0.990184597449,-1.1619904455,1.91594200188,0.643121444586,1.00974285247,-0.480519481256,100.0,0.081300981665,-1.00130595815,1.19228656602,1.93895171367,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.410089,2.9547475668091,-0.990184597449,-1.16237394069,1.91632549708,0.643121444586,1.00974285247,-0.479752490863,100.0,0.0816844768616,-1.00207294854,1.19190307083,1.93933520887,-0.67034960354,1.03236906907,0.501611717065,94.8553085327
1.420183,2.9555145572021,-0.989801102252,-1.16275743589,1.91670899227,0.643121444586,1.01050984286,-0.480902976453,100.0,0.081300981665,-1.00207294854,1.19228656602,1.93895171367,-0.671116593933,1.03160207867,0.501611717065,94.8553085327
1.430134,2.9547475668091,-0.990184597449,-1.16237394069,1.91632549708,0.643121444586,1.01012634767,-0.480519481256,100.0,0.0820679720581,-1.00130595815,1.19267006122,1.93895171367,-0.67034960354,1.03236906907,0.501995212262,94.8553085327
1.440165,2.9551310620056,-0.991335083038,-1.1619904455,1.91670899227,0.643504939783,1.00974285247,-0.480519481256,100.0,0.0820679720581,-1.00130595815,1.19190307083,1.93933520887,-0.67034960354,1.03236906907,0.501228221869,94.8553085327
1.450092,2.9547475668091,-0.990568092645,-1.1619904455,1.91632549708,0.643504939783,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00322343413,1.19190307083,1.93895171367,-0.67034960354,1.03236906907,0.501995212262,94.8553085327
1.460286,2.9547475668091,-0.989801102252,-1.16237394069,1.91670899227,0.644271930176,1.00935935728,-0.479368995667,100.0,0.0816844768616,-1.00130595815,1.19151957563,1.93933520887,-0.67034960354,1.03160207867,0.501611717065,94.8553085327
1.470169,2.9555145572021,-0.990184597449,-1.1619904455,1.91632549708,0.643121444586,1.00974285247,-0.479368995667,100.0,0.0820679720581,-1.00130595815,1.19113608043,1.93933520887,-0.670733098737,1.03160207867,0.501995212262,94.8553085327
1.480087,2.9547475668091,-0.989801102252,-1.16237394069,1.91594200188,0.643888434979,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00245644374,1.19113608043,1.93933520887,-0.669966108344,1.03198557387,0.501611717065,94.8553085327
1.490142,2.9547475668091,-0.990568092645,-1.1616069503,1.91747598267,0.643121444586,1.00974285247,-0.480902976453,100.0,0.0816844768616,-1.00130595815,1.19190307083,1.93895171367,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.500131,2.9547475668091,-0.989801102252,-1.1619904455,1.91555850668,0.643504939783,1.01012634767,-0.481286471649,100.0,0.0809174864685,-1.00168945334,1.19228656602,1.93933520887,-0.669966108344,1.03160207867,0.501995212262,94.8553085327
1.510107,2.9547475668091,-0.988650616663,-1.1616069503,1.91709248747,0.643888434979,1.00974285247,-0.480902976453,100.0,0.081300981665,-1.00207294854,1.19228656602,1.93933520887,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.520181,2.9551310620056,-0.990184597449,-1.16237394069,1.91517501149,0.644271930176,1.00974285247,-0.481286471649,100.0,0.0816844768616,-1.00092246295,1.19190307083,1.93971870406,-0.67034960354,1.03160207867,0.502762202655,94.8553085327
1.530132,2.9551310620056,-0.990568092645,-1.1619904455,1.91670899227,0.643888434979,1.00974285247,-0.480519481256,100.0,0.0816844768616,-1.00283993893,1.19151957563,1.93856821848,-0.67034960354,1.03160207867,0.501611717065,94.8553085327
1.540184,2.9547475668091,-0.989801102252,-1.1619904455,1.91709248747,0.643504939783,1.01012634767,-0.48013598606,100.0,0.0820679720581,-1.00207294854,1.19151957563,1.93971870406,-0.671116593933,1.03121858348,0.501611717065,94.8553085327
1.550063,2.9543640716125,-0.989801102252,-1.16275743589,1.91517501149,0.643888434979,1.01012634767,-0.479752490863,100.0,0.0820679720581,-1.00130595815,1.19305355641,1.93856821848,-0.670733098737,1.03160207867,0.502762202655,94.8553085327
1.560123,2.9547475668091,-0.990951587842,-1.1619904455,1.91670899227,0.643888434979,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00168945334,1.19151957563,1.93895171367,-0.67034960354,1.03198557387,0.502762202655,94.8553085327
1.570130,2.9547475668091,-0.990184597449,-1.1616069503,1.91709248747,0.643121444586,1.00974285247,-0.480902976453,100.0,0.0824514672546,-1.00168945334,1.19190307083,1.93895171367,-0.67150008913,1.03160207867,0.501995212262,94.8553085327
1.580093,2.9551310620056,-0.989034111859,-1.16237394069,1.91670899227,0.643121444586,1.00974285247,-0.479752490863,100.0,0.0820679720581,-1.00130595815,1.19228656602,1.93856821848,-0.671116593933,1.03236906907,0.501228221869,94.8553085327
1.590145,2.9543640716125,-0.990184597449,-1.16275743589,1.91670899227,0.643504939783,1.01012634767,-0.480902976453,100.0,0.0820679720581,-1.00130595815,1.19113608043,1.93895171367,-0.67034960354,1.03160207867,0.501995212262,94.8553085327
1.600101,2.9547475668091,-0.990184597449,-1.1616069503,1.91709248747,0.643121444586,1.00974285247,-0.48013598606,100.0,0.0816844768616,-1.00168945334,1.19151957563,1.93971870406,-0.671116593933,1.03198557387,0.501995212262,94.8553085327
1.610089,2.9555145572021,-0.990184597449,-1.1619904455,1.91670899227,0.643121444586,1.00974285247,-0.480902976453,100.0,0.0820679720581,-1.00168945334,1.19190307083,1.93933520887,-0.67034960354,1.03160207867,0.501611717065,94.8553085327
1.620128,2.9543640716125,-0.989417607056,-1.16275743589,1.91632549708,0.643121444586,1.01012634767,-0.480519481256,100.0,0.0816844768616,-1.00207294854,1.19228656602,1.93895171367,-0.669966108344,1.03121858348,0.501228221869,94.8553085327
1.630146,2.9547475668091,-0.989417607056,-1.1616069503,1.91517501149,0.644271930176,1.00935935728,-0.48013598606,100.0,0.0820679720581,-1.00168945334,1.19151957563,1.93971870406,-0.670733098737,1.03275256426,0.501228221869,94.8553085327
1.640093,2.9555145572021,-0.990568092645,-1.1619904455,1.91709248747,0.643504939783,1.01012634767,-0.480902976453,100.0,0.081300981665,-1.00245644374,1.19151957563,1.93895171367,-0.67034960354,1.03198557387,0.501995212262,94.8553085327
1.649958,2.9543640716125,-0.990951587842,-1.1616069503,1.91594200188,0.643121444586,1.01012634767,-0.481669966846,100.0,0.081300981665,-1.00207294854,1.19151957563,1.93933520887,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.659921,2.9551310620056,-0.990568092645,-1.1619904455,1.91632549708,0.64273794939,1.00974285247,-0.480902976453,100.0,0.081300981665,-1.00053896776,1.19190307083,1.93933520887,-0.670733098737,1.03236906907,0.501611717065,94.8553085327
1.669884,2.9551310620056,-0.990951587842,-1.16237394069,1.91670899227,0.643504939783,1.01012634767,-0.480902976453,100.0,0.0816844768616,-1.00207294854,1.19151957563,1.93971870406,-0.670733098737,1.03198557387,0.502762202655,94.8553085327
1.679955,2.9551310620056,-0.989801102252,-1.1619904455,1.91709248747,0.643888434979,1.00974285247,-0.481286471649,100.0,0.081300981665,-1.00130595815,1.19190307083,1.93933520887,-0.67034960354,1.03198557387,0.501611717065,94.8553085327
1.689964,2.9551310620056,-0.990568092645,-1.1619904455,1.91709248747,0.643121444586,1.00974285247,-0.48013598606,100.0,0.0816844768616,-1.00283993893,1.19228656602,1.93933520887,-0.669966108344,1.03160207867,0.502762202655,94.8553085327
1.699925,2.9551310620056,-0.990184597449,-1.1616069503,1.91632549708,0.643888434979,1.00974285247,-0.480519481256,100.0,0.0816844768616,-1.00168945334,1.19190307083,1.93933520887,-0.670733098737,1.03236906907,0.501995212262,94.8553085327
1.709919,2.9551310620056,-0.989801102252,-1.1616069503,1.91709248747,0.644655425372,1.00935935728,-0.480519481256,100.0,0.080533991272,-1.00092246295,1.19151957563,1.93856821848,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.719926,2.9555145572021,-0.990184597449,-1.1619904455,1.91670899227,0.64273794939,1.01050984286,-0.480902976453,100.0,0.0824514672546,-1.00283993893,1.19190307083,1.93933520887,-0.67034960354,1.03198557387,0.501611717065,94.8553085327
1.729955,2.9543640716125,-0.990568092645,-1.1619904455,1.91594200188,0.643121444586,1.00974285247,-0.481669966846,100.0,0.0824514672546,-1.00130595815,1.19113608043,1.93971870406,-0.670733098737,1.03198557387,0.501995212262,94.8553085327
1.739992,2.9547475668091,-0.990184597449,-1.16237394069,1.91670899227,0.643504939783,1.01012634767,-0.481286471649,100.0,0.0809174864685,-1.00168945334,1.19190307083,1.93856821848,-0.670733098737,1.03198557387,0.501611717065,94.8553085327
1.750019,2.9555145572021,-0.990184597449,-1.1616069503,1.91670899227,0.643504939783,1.00974285247,-0.481286471649,100.0,0.081300981665,-1.00168945334,1.19267006122,1.93895171367,-0.669966108344,1.03236906907,0.502762202655,94.8553085327
